route_id,route_long_name,route_color,trip_id,service_id,direction_id,stop_sequence,stop_name,stop_lat,stop_lon,location_type,shape_pt_sequence,shape_id
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,1,direktorat jenderal pajak,-6.224628,106.81558,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,1,kementerian pupr,-6.236169,106.80156,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,10,buperta cibubur,-6.369608,106.896189,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,11,cibubur junction,-6.368735,106.89366,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,2,komdak 1,-6.222333,106.81407,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,2,bundaran senayan 2,-6.227877,106.80068,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,3,fx sudirman,-6.225532,106.8037,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,3,polda metro jaya 1,-6.221726,106.80984,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,4,gelora bung karno 2,-6.224126,106.80558,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,4,menara mandiri,-6.223667,106.8071,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,5,gelora bung karno 1,-6.224642,106.8056,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,5,gbk pintu 7,-6.222095,106.80861,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,6,summitmas,-6.225826,106.80402,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,6,komdak 2,-6.221715,106.81426,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,7,bundaran senayan 1,-6.227445,106.80187,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,7,kartika candra,-6.228333,106.81878,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r01,hk,0,8,blok m jalur 4,-6.243474,106.80188,0,1,1k-r01_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,8,rest area tmii,-6.29467,106.8812,0,1,1k-r02_shp
1k,cibubur junction - blok m,9c4782,1k-r02,hk,1,9,rest area cibubur,-6.339993,106.89078,0,1,1k-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,0,blok m jalur 3,-6.243426,106.80188,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,0,meruya taman aries,-6.19167,106.74536,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,1,jln. palatehan,-6.240057,106.800758,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,1,ruko aries niaga,-6.192569,106.74462,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,10,seskoal 1,-6.238155,106.77231,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,10,komplek bppt,-6.194517,106.7556,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,11,kartini hospital 1,-6.238072,106.76997,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,11,puri park view,-6.192136,106.75572,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,12,jln. pesanggrahan meruya utara,-6.19303,106.755736,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,12,lemigas,-6.237935,106.76689,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,13,sdn meruya utara 03 04,-6.194736,106.75583,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,13,ps. cipulir,-6.237895,106.76523,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,14,mitra 10 meruya ilir,-6.196032,106.75605,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,14,jln. ulujami raya,-6.238067,106.763721,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,15,simpang srengseng meruya ilir 1,-6.197437,106.75633,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,15,bsi 1,-6.237724,106.76225,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,16,jln. swadarma i,-6.235473,106.76071,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,16,sbr. jln. anggrek srengseng,-6.198239,106.75622,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,17,jln. swadarma iii,-6.232719,106.76064,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,17,sbr. jln. flamboyan srengseng,-6.201447,106.75576,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,18,jln. swadarma utara,-6.229106,106.76056,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,18,sbr. kel. srengseng,-6.203332,106.75689,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,19,jln. lapangan tenis srengseng,-6.205207,106.7583,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,19,jln. swadarma utara vi,-6.227071,106.76054,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,2,csw 2,-6.239917,106.797801,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,2,pospol taman aries,-6.195419,106.7442,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,20,jln. pemancingan srengseng,-6.206771,106.7586,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,20,sbr. jln. kampung baru v,-6.225077,106.76062,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,21,smk satria srengseng,-6.208852,106.75889,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,21,sbr. jln. kampung baru vii,-6.223256,106.76062,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,22,jln. bambu ii srengseng,-6.211011,106.75922,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,22,jln. karya mandiri srengseng,-6.219143,106.76028,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,23,jln. karya sari srengseng,-6.216531,106.76011,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,23,sbr. sman 85,-6.215296,106.75997,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,24,jln. karya sakti srengseng,-6.216001,106.76008,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,24,sman 85,-6.215171,106.75989,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,25,spbu srengseng raya,-6.218822,106.76037,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,25,sbr. jln. bambu ii srengseng,-6.210918,106.75912,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,26,jln. karya bakti srengseng,-6.220785,106.76032,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,26,sbr. smk satria srengseng,-6.208822,106.75881,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,27,jln. kampung baru v swadarma,-6.224839,106.76071,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,27,jln. bambu i srengseng,-6.2067,106.75853,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,28,jln. h. nasir srengseng,-6.205389,106.75825,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,28,jln. kampung baru ii swadarma,-6.227325,106.76059,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,29,kel. srengseng,-6.203472,106.75694,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,29,green permata,-6.229061,106.76065,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,3,sbr. masjid nurul iman kubur batu,-6.197464,106.74467,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,3,rs pusat pertamina 1,-6.241352,106.79315,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,30,jln. h. rohimin swadarma,-6.232466,106.76069,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,30,jln. flamboyan srengseng,-6.201831,106.75594,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,31,jln. anggrek srengseng,-6.19818,106.75616,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,31,jln. h. ridi swadarma,-6.235424,106.76077,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,32,jln. swadarma raya,-6.237451,106.76089,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,32,simpang srengseng meruya ilir 2,-6.197304,106.75623,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,33,bsi 2,-6.237609,106.76252,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,33,simpang meruya ilir 2,-6.196802,106.75542,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,34,itc cipulir,-6.237701,106.76515,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,34,spbu meruya ilir,-6.197309,106.753939,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,35,ps. sayur cipulir,-6.237807,106.7674,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,35,carrefour meruya ilir,-6.197521,106.75129,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,36,ruko meruya ilir,-6.197437,106.75067,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,36,kartini hospital 2,-6.237876,106.76942,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,37,ruko taman kb. jeruk,-6.197388,106.74818,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,37,seskoal 3,-6.237989,106.771629,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,38,seskoal 2,-6.238015,106.77247,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,38,superindo meruya ilir,-6.197636,106.74562,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,39,cipulir 2,-6.237747,106.774871,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,39,masjid nurul iman kubur batu,-6.197613,106.74443,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,4,aries utama iii,-6.197454,106.74602,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,4,mayestik 1,-6.242041,106.79116,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,40,sbr. jln. makam,-6.238208,106.77737,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,40,pondok yatim kembang kerep,-6.196073,106.74241,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,41,kebayoran baru velbak 2,-6.239272,106.78492,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,41,kec. kembangan,-6.195068,106.74247,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,42,meruya taman aries,-6.19167,106.74536,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,42,singgalang,-6.236849,106.78782,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,43,puskesmas kel. gunung,-6.239677,106.790264,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,44,mayestik 2,-6.241772,106.79096,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,45,rs pusat pertamina 2,-6.241189,106.79301,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,46,rs pusat pertamina 3,-6.239806,106.79431,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,47,csw 2,-6.239853,106.797838,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,48,m bloc,-6.241445,106.798552,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,49,blok m jalur 3,-6.243426,106.80188,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,5,simpang gandaria kyai maja,-6.24186,106.79,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,5,olieku jln. aries permai,-6.197188,106.74819,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,6,taman puring,-6.240966,106.78873,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,6,aries utama,-6.197385,106.75145,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,7,sbr. spbu meruya ilir,-6.197275,106.75357,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,7,kebayoran baru velbak 1,-6.239561,106.78532,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r02,sh,0,8,jln. makam,-6.238418,106.77745,0,1,1m-r02_shp
1m,meruya - blok m,d65e62,1m-r03,sh,1,8,simpang meruya ilir 1,-6.196682,106.75517,0,1,bctp
1m,meruya - blok m,d65e62,1m-r03,sh,1,9,sbr. jln. jomas,-6.195735,106.75584,0,1,bctp
1m,meruya - blok m,d65e62,1m-r02,sh,0,9,cipulir 1,-6.237918,106.7749,0,1,1m-r02_shp
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,0,blok m jalur 2,-6.243369,106.80188,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,0,transjakarta tanah abang 2,-6.183918,106.811601,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,1,jln. taman jatibaru timur,-6.182778,106.8129,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,1,kementerian pupr,-6.236169,106.80156,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,10,tosari 3,-6.200069,106.82335,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,10,dukuh atas 4,-6.204819,106.8221,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,11,dukuh atas 3,-6.20565,106.8225,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,11,st. sudirman 2,-6.201883,106.82277,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,12,tosari 2,-6.198915,106.82295,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,12,bumiputera,-6.206839,106.82234,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,13,plaza indonesia,-6.193733,106.8228,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,13,karet sudirman k-l-m,-6.212511,106.820052,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,14,mh thamrin 2,-6.188238,106.82277,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,14,flyover karet 2,-6.214808,106.81847,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,15,plaza sentral,-6.216247,106.81676,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,15,sbr. jln. kampung bali xxxiii,-6.187046,106.82189,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,16,jln. kb. kacang x,-6.18713,106.8201,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,16,polda metro jaya,-6.221129,106.81031,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,17,gelora bung karno 1,-6.224642,106.8056,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,17,jln. kb. kacang viii,-6.187181,106.81827,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,18,summitmas,-6.225826,106.80402,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,18,simpang blok a,-6.187214,106.81611,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,19,bundaran senayan 1,-6.227445,106.80187,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,19,tanah abang auri,-6.186064,106.81536,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,2,bundaran senayan 2,-6.227877,106.80068,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,2,tanah abang 2,-6.181926,106.81409,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,20,taman patimura,-6.232872,106.80081,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,20,blok e,-6.18497,106.81463,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,21,jln. palatehan,-6.240057,106.800758,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,21,pharmin,-6.182988,106.81306,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,22,m bloc,-6.241445,106.798552,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,22,explorer tanah abang,-6.184305,106.81158,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,23,blok m jalur 2,-6.243369,106.80188,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,23,blok f,-6.188552,106.81249,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,24,pospol jati bunder,-6.189707,106.81317,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,25,jpo blok g,-6.188861,106.81135,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,26,transjakarta tanah abang 2,-6.183918,106.811601,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,3,fx sudirman,-6.225532,106.8037,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,3,smkn 38,-6.181971,106.8174,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,4,gelora bung karno 2,-6.224126,106.80558,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,4,jembatan serong,-6.182204,106.81814,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,5,polda metro jaya,-6.221044,106.810241,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,5,wisma mandiri,-6.18372,106.82322,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,6,benhil 3,-6.21601,106.81632,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,6,sari pan pacific,-6.185037,106.82325,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,7,mh thamrin 1,-6.188081,106.82317,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,7,karet sudirman d-e-f,-6.212352,106.819981,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,8,grand sahid,-6.210975,106.82059,0,1,zn7l
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,8,wisma nusantara,-6.193425,106.82319,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r05,sh,0,9,tosari 1,-6.199166,106.82334,0,1,fuvn
1n,tanah abang - blok m,d65e62,1n-r06,sh,1,9,menara astra,-6.207361,106.8219,0,1,zn7l
1p,senen - blok m,d65e62,1p-r04,sh,1,0,blok m jalur 2,-6.243369,106.80188,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,0,term. senen,-6.17356,106.84213,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,1,kementerian pupr,-6.236169,106.80156,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,1,kel. senen,-6.172453,106.84292,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,10,gunung agung,-6.181755,106.83717,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,10,grand sahid,-6.210975,106.82059,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,11,telkom grapari,-6.18222,106.83297,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,11,menara astra,-6.207361,106.8219,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,12,dukuh atas 4,-6.204819,106.8221,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,12,balai kota 1,-6.180598,106.82847,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,13,st. sudirman 2,-6.201883,106.82277,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,13,perpustakaan nasional,-6.180673,106.82643,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,14,tosari 2,-6.198915,106.82295,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,14,dana reksa,-6.181365,106.82451,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,15,wisma mandiri,-6.18372,106.82322,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,15,plaza indonesia,-6.193733,106.8228,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,16,mh thamrin 2,-6.188238,106.82277,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,16,sari pan pacific,-6.185037,106.82325,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,17,mh thamrin 1,-6.188081,106.82317,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,17,menara thamrin,-6.185275,106.82291,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,18,bank indonesia 2,-6.182667,106.82275,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,18,wisma nusantara,-6.193425,106.82319,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,19,tosari 1,-6.199166,106.82334,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,19,kementerian pariwisata,-6.1795,106.82255,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,2,taman mataram,-6.232899,106.80053,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,2,bangau vi,-6.169278,106.84271,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,20,tosari 3,-6.200069,106.82335,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,20,museum nasional,-6.176403,106.82263,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,21,dukuh atas 3,-6.20565,106.8225,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,21,monas 2,-6.175999,106.82311,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,22,bumiputera,-6.206839,106.82234,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,22,monas 3,-6.178787,106.82304,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,23,irti,-6.1803,106.82618,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,23,chase plaza,-6.210571,106.82129,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,24,gambir 3,-6.178796,106.83095,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,24,karet sudirman 1,-6.212995,106.82,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,25,st. gambir 2,-6.175681,106.830729,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,25,flyover karet 2,-6.214808,106.81847,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,26,plaza sentral,-6.216247,106.81676,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,26,istiqlal 1,-6.172371,106.83071,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,27,gelora bung karno 1,-6.224642,106.8056,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,27,pasar baru gedung kesenian jakarta,-6.166751,106.83524,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,28,kantor pos lapangan banteng,-6.16877,106.83507,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,28,summitmas,-6.225826,106.80402,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,29,bundaran senayan 1,-6.227445,106.80187,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,29,lapangan banteng 1,-6.1713,106.83368,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,3,bundaran senayan 2,-6.227877,106.80068,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,3,simpang gunung sahari iii,-6.167903,106.84174,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,30,lapangan banteng 2,-6.171659,106.83527,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,30,taman patimura,-6.232872,106.80081,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,31,jln. palatehan,-6.240057,106.800758,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,31,ojk wahidin,-6.170629,106.837713,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,32,m bloc,-6.241445,106.798552,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,32,wahidin 1,-6.169862,106.83936,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,33,blok m jalur 2,-6.243369,106.80188,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,33,gg. buaya senen,-6.172646,106.840925,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,34,term. senen,-6.17356,106.84213,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,4,fx sudirman,-6.225532,106.8037,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,4,sekolah penabur gunung sahari,-6.170053,106.84024,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,5,ps. senen jaya,-6.177735,106.84216,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,5,gelora bung karno 2,-6.224126,106.80558,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,6,atrium 1,-6.177759,106.8412,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,6,gbk pintu 7,-6.222095,106.80861,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,7,benhil 3,-6.21601,106.81632,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,7,rspad 1,-6.176162,106.83987,0,1,1p-r03_shp
1p,senen - blok m,d65e62,1p-r04,sh,1,8,karet sudirman 2,-6.213105,106.81936,0,1,1p-r04_shp
1p,senen - blok m,d65e62,1p-r03,sh,0,8,rspad 2,-6.177322,106.83824,0,1,1p-r03_shp
