route_id,route_long_name,route_color,trip_id,service_id,direction_id,stop_sequence,stop_name,stop_lat,stop_lon,location_type,shape_pt_sequence,shape_id
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,39,sman 28,-6.286109,106.83318,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,39,sbr. jln. h. khayar,-6.341809,106.80462,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,4,unas,-6.280337,106.83891,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,4,madrasah aliyah citra cendekia,-6.35789,106.8006,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,40,kel. jati padang,-6.285899,106.83476,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,40,jln. warung sila ciganjur,-6.344895,106.80396,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,41,kec. pasar minggu,-6.285563,106.8353,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,41,yaspen islam al mamur ciganjur,-6.345678,106.80344,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,42,spbu m kahfi 1,-6.350044,106.80175,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,42,smu balai rakyat,-6.285105,106.83694,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,43,sbr. kel. ps. minggu,-6.285514,106.84058,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,43,sbr. masjid jami asy syakirin,-6.351065,106.80161,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,44,sbr. jln. aselih cipedak,-6.351786,106.80153,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,44,robinson,-6.285104,106.84358,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,45,pasar minggu,-6.284413,106.84414,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,45,jln. damai 74,-6.353126,106.80147,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,46,sbr. sdn cipedak 05,-6.354871,106.80112,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,46,term. pasar minggu,-6.283048,106.84371,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,47,sbr. madrasah aliyah citra cendekia,-6.357553,106.80076,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,48,sbr. smpn 131,-6.362219,106.80175,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,49,sbr. jln. kramat cipedak,-6.363399,106.80298,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,5,gelanggang remaja pasar minggu,-6.284615,106.83787,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,5,sdn cipedak 05,-6.354478,106.80119,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,50,tanah baru cipedak,-6.363462,106.80684,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,51,jln. dul djaim cipedak,-6.36178,106.80714,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,6,direktorat jenderal hortikultura,-6.285538,106.8393,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,6,jln. m. khafi 1,-6.353258,106.801395,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,7,jln. aselih cipedak,-6.352111,106.80147,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,7,litbang pertanian,-6.285245,106.83725,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,8,masjid jami asy syakirin,-6.351203,106.80153,0,1,jak.47-r01_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,8,sbr. kec. pasar minggu,-6.285526,106.83549,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r02,sh,1,9,tti center,-6.2862,106.8339,0,1,jak.47-r02_shp
jak.47,pasar minggu - ciganjur via kb ragunan,00609c,jak.47-r01,sh,0,9,sbr. spbu m kahfi 1,-6.350204,106.80167,0,1,jak.47-r01_shp
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,0,rusun karet tengsin,-6.205575,106.810424,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,0,st. tebet 2,-6.225525,106.85813,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,1,sbr. jln. pam baru,-6.204959,106.80949,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,1,gebu minang,-6.225359,106.85576,0,1,8nsx
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r02,sh,1,10,sahid sudirman center,-6.211191,106.81794,0,1,i7x0
jak.48a,stasiun tebet - rusun karet tengsin,00609c,jak.48a-r01,sh,0,10,mega kuningan,-6.224556,106.82677,0,1,8nsx
